project_id,incubation_length,active_devs,num_commits,num_committers,num_files,num_emails,num_senders,num_respondents,skew_c,skew_e,c_percentage,e_percentage,inactive_c,inactive_e,c_nodes,c_edges,c_c_coef,c_mean_degree,c_long_tail,c_triangles,e_nodes,e_edges,e_c_coef,e_mean_degree,e_long_tail,e_triangles,e_bidirected_edges
80,16.166666666666668,52,3153,3,894,1239,49,49,0.480513852938547,-0.08401943466223002,0.7396130669203933,0.7804681194511703,0.08602150537634409,0.07775377969762419,3,3,1.0,2.0,0,1.0,50,97,0.2925564468211527,3.88,2,42.0,155
81,11.266666666666667,494,76590,84,7567,26554,455,448,-0.6321031295667798,-0.2957536036642837,0.4906123514819167,0.7503577615425171,0.022508038585209004,0.0,84,2164,0.8813175269935708,51.523809523809526,73,36798.0,456,3378,0.47566604583283184,14.81578947368421,41,18064.0,5487
82,21.1,36,9151,11,518,1065,33,34,-1.2519119359702908,0.0939256603642845,0.7970713583214949,0.5784037558685446,0.3427299703264095,0.2634920634920635,11,36,0.8075757575757577,6.545454545454546,9,66.0,34,98,0.5124573912499609,5.764705882352941,13,132.0,146
83,12.266666666666667,697,15056,84,2082,18585,653,645,-0.14415947583798044,-0.21578273152660568,0.6246679064824655,0.8437449556093624,0.12359550561797752,0.0160857908847185,84,1390,0.8421204455140754,33.095238095238095,55,15491.0,653,2003,0.3521497244104722,6.134762633996937,11,3898.0,3346
84,9.366666666666667,121,1769,5,235,1201,116,118,0.4635541899506504,0.08604374633529706,0.3821368004522329,0.7194004995836802,0.09795918367346938,0.03873239436619718,5,10,1.0,4.0,0,10.0,120,261,0.3147597916359526,4.35,7,153.0,409
85,9.0,44,2522,13,435,1938,39,38,1.6372081374012244,0.5470699498907422,0.71847739888977,0.7249742002063984,0.11462450592885376,0.12030075187969924,13,37,0.6804029304029304,5.6923076923076925,10,51.0,39,120,0.5584510595822813,6.153846153846154,5,102.0,191
86,9.4,66,2850,14,817,1503,52,51,1.3565283342617045,0.12530055435503532,0.7014035087719298,0.6872920825016633,0.25384615384615383,0.05947955390334572,14,48,0.7219645433931149,6.857142857142857,11,89.0,52,172,0.514542653824328,6.615384615384615,9,223.0,270
87,5.8,27,12367,8,788,699,22,20,1.3593101714941178,-0.048044284493937876,0.9030484353521468,0.7610872675250357,0.477326968973747,0.07772020725388601,7,10,0.7999999999999999,2.857142857142857,1,4.0,22,47,0.5639143536202359,4.2727272727272725,5,27.0,75
88,20.333333333333332,208,21295,23,3792,5453,187,198,0.01981210786203623,0.13713220352656247,0.5683493777882132,0.7958921694480102,0.011419249592169658,0.012598425196850394,23,196,0.932976288081282,17.043478260869566,20,1051.0,205,726,0.4522049694906918,7.082926829268293,10,1247.0,1077
89,50.266666666666666,58,3427,12,585,605,52,50,0.20768643388412938,0.18556514768021662,0.7732710825795156,0.6826446280991736,0.27345309381237526,0.10904255319148937,12,43,0.8336700336700336,7.166666666666667,8,75.0,52,109,0.3432589846051385,4.1923076923076925,2,65.0,155
90,17.5,98,5226,7,1015,2888,94,92,0.8305695074369532,-0.16250611148857255,0.6268656716417911,0.7288781163434903,0.0863157894736842,0.0437375745526839,7,17,0.8666666666666668,4.857142857142857,6,19.0,94,294,0.48132036146336377,6.25531914893617,6,274.0,480
91,17.933333333333334,102,4288,22,895,6841,92,89,0.5962380024003779,0.257123597403873,0.8253264925373134,0.8494372167811723,0.0854368932038835,0.029684601113172542,22,86,0.7718754929281245,7.818181818181818,14,152.0,92,435,0.5223903863705356,9.456521739130435,16,1015.0,642
92,11.233333333333333,226,17725,8,5441,7104,218,211,0.6457852360654495,-0.8659274813090889,0.5034696755994358,0.7418355855855856,0.05142857142857143,0.008522727272727272,7,17,0.9238095238095239,4.857142857142857,6,21.0,220,956,0.42833991310660363,8.690909090909091,17,2372.0,1596
93,35.03333333333333,48,2031,6,590,1749,42,39,-1.333430127623031,-1.0321597120763988,0.31954702117183653,0.8381932532875929,0.2935323383084577,0.1235632183908046,6,8,0.5833333333333334,2.6666666666666665,5,3.0,42,106,0.5052816008629455,5.0476190476190474,7,89.0,167
94,10.5,45,6933,7,517,1580,40,42,-2.2968562986646583,0.2364729676114016,0.9079763450165873,0.4892405063291139,0.2631578947368421,0.14733542319749215,7,19,0.9238095238095239,5.428571428571429,6,26.0,43,144,0.5202729185272454,6.6976744186046515,11,189.0,228
95,16.3,89,13362,14,2777,2769,77,75,-0.44767411774273325,-1.2403288320474184,0.6591079179763508,0.7428674611773204,0.06208425720620843,0.1044776119402985,14,47,0.7835010227867371,6.714285714285714,11,70.0,80,202,0.28937706874893987,5.05,8,210.0,342
96,12.4,64,3625,4,955,1677,64,61,0.0669885593613236,0.16741166003859073,0.7373793103448276,0.6750149075730472,0.29396325459317585,0.041343669250646,4,4,0.5833333333333334,2.0,3,1.0,64,193,0.5302282585806193,6.03125,10,189.0,270
97,27.666666666666668,269,15918,26,2475,4630,260,239,-0.36586737779011375,-0.22408325150529124,0.8854755622565649,0.7302375809935205,0.13806451612903226,0.04342581423401689,26,147,0.8362780631504811,11.307692307692308,18,440.0,262,857,0.38007529518831035,6.541984732824427,10,1315.0,1210
98,15.1,173,350,7,91,4257,173,164,-0.8921421418265422,-0.31532568093304414,0.2742857142857143,0.7660324171952079,0.34025974025974026,0.017429193899782137,2,1,0.0,1.0,0,0.0,174,606,0.41499374384040766,6.9655172413793105,10,1094.0,830
99,14.066666666666666,122,13574,22,2761,4149,113,107,-0.4845736235032078,-0.2644259414159891,0.64527773684986,0.6360568811761871,0.05896805896805897,0.06619385342789598,22,155,0.8819330394407793,14.090909090909092,20,642.0,113,423,0.4823867929554824,7.486725663716814,27,619.0,650
