s_num_nodes,s_weighted_mean_degree,s_num_component,s_avg_clustering_coef,s_largest_component,s_graph_density,t_num_dev_nodes,t_num_file_nodes,t_num_dev_per_file,t_num_file_per_dev,t_graph_density,proj_name,month,st_num_dev,t_net_overlap,s_net_overlap,stars,forks,pull_requests,pScore,popular
2,2.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,sanselan,8,0,0.0,0.0,35,16,3,60,0
3,4.0,1,0.0,3,0.6666666666666666,2,67,1.0149253731343284,34.0,0.5074626865671642,sanselan,9,0,0.0,0.0,35,16,3,60,0
15,14.4,1,0.2377777777777777,15,0.1619047619047619,1,62,1.0,62.0,1.0,sanselan,10,0,0.1384615384615384,0.0526315789473684,35,16,3,60,0
10,7.6,3,0.2166666666666666,5,0.1777777777777777,0,0,0.0,0.0,0.0,sanselan,11,0,0.0,0.04,35,16,3,60,0
0,0.0,0,0.0,0,0.0,1,39,1.0,39.0,1.0,sanselan,12,0,0.0,0.0,35,16,3,60,0
4,4.0,1,0.0,4,0.5,0,0,0.0,0.0,0.0,sanselan,13,0,0.0,0.0,35,16,3,60,0
0,0.0,0,0.0,0,0.0,1,11,1.0,11.0,1.0,sanselan,14,0,0.0,0.0,35,16,3,60,0
4,4.0,2,0.0,2,0.3333333333333333,1,9,1.0,9.0,1.0,sanselan,15,0,0.0,0.0,35,16,3,60,0
9,8.0,2,0.1666666666666666,7,0.2777777777777778,0,0,0.0,0.0,0.0,sanselan,16,0,0.0,0.0,35,16,3,60,0
6,3.3333333333333335,2,0.0,4,0.2666666666666666,0,0,0.0,0.0,0.0,sanselan,17,0,0.0,0.0,35,16,3,60,0
0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,sanselan,18,0,0.0,0.0,35,16,3,60,0
14,4.571428571428571,2,0.1071428571428571,12,0.1428571428571428,0,0,0.0,0.0,0.0,sanselan,19,0,0.0,0.0,35,16,3,60,0
2,6.0,1,0.0,2,1.0,0,0,0.0,0.0,0.0,sanselan,20,0,0.0,0.0,35,16,3,60,0
5,8.8,1,0.4333333333333334,5,0.5,4,47,1.127659574468085,13.25,0.2819148936170212,sentry,0,3,0.0,0.0,120,88,11,329,0
19,20.42105263157895,1,0.3808174281858493,19,0.1695906432748538,3,129,1.1162790697674418,48.0,0.3720930232558139,sentry,1,3,0.1269035532994923,0.1176470588235294,120,88,11,329,0
13,16.923076923076923,1,0.5,13,0.2307692307692307,4,11,1.0909090909090908,3.0,0.2727272727272727,sentry,2,3,0.0448717948717948,0.2127659574468085,120,88,11,329,0
9,6.222222222222222,2,0.2333333333333333,7,0.2222222222222222,3,65,1.0769230769230769,23.333333333333332,0.358974358974359,sentry,3,3,0.024390243902439,0.1538461538461538,120,88,11,329,0
8,25.0,1,0.6547619047619048,8,0.4285714285714285,3,79,1.3670886075949369,36.0,0.4556962025316455,sentry,4,3,0.1348314606741573,0.1,120,88,11,329,0
10,21.2,1,0.2428571428571428,10,0.2444444444444444,4,100,1.29,32.25,0.3225,sentry,5,3,0.189873417721519,0.1739130434782608,120,88,11,329,0
12,17.0,1,0.1857142857142857,12,0.2121212121212121,6,188,1.845744680851064,57.833333333333336,0.3076241134751773,sentry,6,5,0.1617647058823529,0.24,120,88,11,329,0
14,21.142857142857142,1,0.2697278911564625,14,0.2417582417582417,3,12,1.0,4.0,0.3333333333333333,sentry,7,2,0.0083565459610027,0.1388888888888889,120,88,11,329,0
13,14.461538461538462,1,0.455982905982906,13,0.2948717948717949,6,101,1.5544554455445545,26.166666666666668,0.2590759075907591,sentry,8,5,0.029585798816568,0.1111111111111111,120,88,11,329,0
11,20.0,1,0.2242424242424242,11,0.2181818181818181,4,110,1.7,46.75,0.425,sentry,9,4,0.1627906976744186,0.1142857142857142,120,88,11,329,0
16,28.25,1,0.1878472222222222,16,0.175,5,43,1.1162790697674418,9.6,0.2232558139534883,sentry,10,4,0.102127659574468,0.1515151515151515,120,88,11,329,0
15,19.733333333333334,1,0.4052380952380952,15,0.219047619047619,4,64,1.015625,16.25,0.25390625,sentry,11,4,0.1504424778761062,0.0909090909090909,120,88,11,329,0
14,8.0,1,0.0,14,0.1758241758241758,3,163,1.147239263803681,62.333333333333336,0.3824130879345603,sentry,12,3,0.0436507936507936,0.2051282051282051,120,88,11,329,0
14,16.571428571428573,1,0.3523809523809524,14,0.1978021978021978,4,113,1.345132743362832,38.0,0.336283185840708,sentry,13,3,0.2448377581120944,0.0294117647058823,120,88,11,329,0
9,20.88888888888889,1,0.5518518518518518,9,0.3611111111111111,4,131,1.1755725190839694,38.5,0.2938931297709923,sentry,14,4,0.1078431372549019,0.1290322580645161,120,88,11,329,0
12,11.0,2,0.2111111111111111,10,0.1969696969696969,5,194,1.118556701030928,43.4,0.2237113402061855,sentry,15,4,0.0808625336927223,0.1538461538461538,120,88,11,329,0
13,10.76923076923077,1,0.1641025641025641,13,0.2435897435897435,4,17,1.2941176470588236,5.5,0.3235294117647059,sentry,16,1,0.00418410041841,0.09375,120,88,11,329,0
9,24.88888888888889,2,0.1481481481481481,7,0.2777777777777778,7,131,1.0534351145038168,19.714285714285715,0.1504907306434024,sentry,17,4,0.01875,0.1379310344827586,120,88,11,329,0
8,21.5,1,0.5,8,0.3928571428571428,6,39,1.0769230769230769,7.0,0.1794871794871795,sentry,18,2,0.0611111111111111,0.1904761904761904,120,88,11,329,0
16,10.0,1,0.1784722222222222,16,0.1583333333333333,5,95,1.0105263157894735,19.2,0.2021052631578947,sentry,19,2,0.036231884057971,0.1,120,88,11,329,0
16,8.0,2,0.0,14,0.1166666666666666,5,24,1.0833333333333333,5.2,0.2166666666666666,sentry,20,1,0.0081967213114754,0.1212121212121212,120,88,11,329,0
15,5.333333333333333,1,0.0844444444444444,15,0.1523809523809524,6,45,1.022222222222222,7.666666666666667,0.1703703703703703,sentry,21,3,0.0555555555555555,0.0333333333333333,120,88,11,329,0
16,18.75,1,0.5252209595959596,16,0.2583333333333333,7,111,1.072072072072072,17.0,0.1531531531531531,sentry,22,4,0.0303030303030303,0.1276595744680851,120,88,11,329,0
16,11.25,2,0.3444444444444444,14,0.1583333333333333,8,172,1.2151162790697674,26.125,0.1518895348837209,sentry,23,6,0.3536585365853658,0.26,120,88,11,329,0
16,20.0,1,0.3958333333333333,16,0.225,6,45,1.0666666666666669,8.0,0.1777777777777777,sentry,24,4,0.0428015564202334,0.217391304347826,120,88,11,329,0
12,7.666666666666667,2,0.125,8,0.1818181818181818,4,45,1.022222222222222,11.5,0.2555555555555555,sentry,25,2,0.0212765957446808,0.1794871794871795,120,88,11,329,0
20,11.6,2,0.2293650793650793,18,0.1368421052631579,4,103,1.116504854368932,28.75,0.279126213592233,sentry,26,3,0.1677018633540372,0.0526315789473684,120,88,11,329,0
22,18.181818181818183,1,0.3816804407713498,22,0.1774891774891775,4,44,1.0227272727272727,11.25,0.2556818181818182,sentry,27,3,0.04375,0.1791044776119403,120,88,11,329,0
16,18.75,1,0.3718614718614719,16,0.2833333333333333,6,189,1.1164021164021165,35.166666666666664,0.1860670194003527,sentry,28,5,0.015625,0.2133333333333333,120,88,11,329,0
21,18.666666666666668,1,0.2673091458805744,21,0.1571428571428571,5,164,1.1158536585365857,36.6,0.223170731707317,sentry,29,4,0.1065989847715736,0.1940298507462686,120,88,11,329,0
19,23.57894736842105,1,0.2297789929368876,19,0.1871345029239766,8,347,1.4870317002881843,64.5,0.185878962536023,sentry,30,7,0.1030042918454935,0.2,120,88,11,329,0
14,7.428571428571429,1,0.4064935064935064,14,0.2087912087912088,2,209,1.0287081339712918,107.5,0.5143540669856459,servicemix,0,2,0.0,0.0,160,152,30,1212,0
21,15.047619047619047,2,0.1176046176046176,19,0.1095238095238095,3,160,1.0125,54.0,0.3375,servicemix,1,1,0.0742705570291777,0.0714285714285714,160,152,30,1212,0
44,14.454545454545457,3,0.2031721078657837,39,0.0708245243128964,5,228,1.0526315789473684,48.0,0.2105263157894736,servicemix,2,3,0.1393034825870646,0.0555555555555555,160,152,30,1212,0
84,15.238095238095235,2,0.2176166470254048,82,0.03184165232358,4,204,1.0049019607843137,51.25,0.2512254901960784,servicemix,3,3,0.146067415730337,0.0505617977528089,160,152,30,1212,0
98,17.142857142857142,1,0.2853125166150376,98,0.0286135072585735,3,213,1.0234741784037558,72.66666666666667,0.3411580594679186,servicemix,4,3,0.1087470449172576,0.1052631578947368,160,152,30,1212,0
99,19.353535353535353,4,0.2090573661758657,93,0.0255617398474541,4,496,1.0080645161290325,125.0,0.252016129032258,servicemix,5,4,0.1155988857938718,0.1538461538461538,160,152,30,1212,0
110,15.272727272727272,2,0.240254451430922,99,0.023185988323603,4,514,1.0233463035019454,131.5,0.2558365758754863,servicemix,6,4,0.2709551656920078,0.1102661596958174,160,152,30,1212,0
115,15.478260869565217,3,0.2149842826666759,110,0.0270022883295194,5,149,1.0268456375838926,30.6,0.2053691275167785,servicemix,7,4,0.0530191458026509,0.060126582278481,160,152,30,1212,0
142,20.788732394366196,2,0.3136941815260943,140,0.0203775846568774,6,270,1.0407407407407407,46.833333333333336,0.1734567901234568,servicemix,8,3,0.0599078341013824,0.0813648293963254,160,152,30,1212,0
131,16.33587786259542,3,0.2136439071076093,125,0.0199647680563711,3,631,1.0681458003169573,224.66666666666663,0.3560486001056524,servicemix,9,3,0.0534031413612565,0.1122994652406417,160,152,30,1212,0
141,19.148936170212767,4,0.2156922704180879,112,0.019047619047619,5,473,1.0824524312896406,102.4,0.2164904862579281,servicemix,10,4,0.081787521079258,0.1117318435754189,160,152,30,1212,0
99,17.494949494949495,3,0.2428684841728319,95,0.0286538857967429,5,275,1.010909090909091,55.6,0.2021818181818181,servicemix,11,3,0.1810126582278481,0.0856269113149847,160,152,30,1212,0
89,16.134831460674157,2,0.1963185116348924,78,0.0301327885597548,3,160,1.0,53.333333333333336,0.3333333333333333,servicemix,12,1,0.047945205479452,0.0894941634241245,160,152,30,1212,0
112,16.964285714285715,5,0.1841755783311649,104,0.0231660231660231,3,346,1.0028901734104043,115.66666666666669,0.3342967244701348,servicemix,13,2,0.0650887573964497,0.0839694656488549,160,152,30,1212,0
116,13.655172413793103,2,0.1863671350201522,114,0.0226386806596701,3,425,1.018823529411765,144.33333333333334,0.3396078431372549,servicemix,14,2,0.0038461538461538,0.1050847457627118,160,152,30,1212,0
124,18.483870967741936,1,0.2697208517454885,124,0.0247836349331235,7,167,1.0179640718562877,24.285714285714285,0.1454234388366125,servicemix,15,4,0.0398009950248756,0.0794117647058823,160,152,30,1212,0
71,13.633802816901408,3,0.1676116528229204,67,0.0378269617706237,2,142,1.0,71.0,0.5,servicemix,16,1,0.0448717948717948,0.0918727915194346,160,152,30,1212,0
99,16.68686868686869,6,0.2441841540367118,89,0.0300968872397443,3,43,1.0465116279069768,15.0,0.3488372093023256,servicemix,17,3,0.0320855614973262,0.0916666666666666,160,152,30,1212,0
99,18.303030303030305,3,0.1868537020871952,83,0.0294784580498866,4,120,1.0416666666666667,31.25,0.2604166666666667,servicemix,18,4,0.0117647058823529,0.0692041522491349,160,152,30,1212,0
110,17.490909090909092,6,0.1671134696803145,100,0.027022518765638,5,136,1.0661764705882353,29.0,0.213235294117647,servicemix,19,5,0.0259259259259259,0.0754098360655737,160,152,30,1212,0
103,14.29126213592233,1,0.1471922764398492,103,0.0331239291833238,5,249,1.0200803212851406,50.8,0.2040160642570281,servicemix,20,5,0.0300751879699248,0.050595238095238,160,152,30,1212,0
12,6.333333333333333,1,0.3145874983339997,12,0.2121212121212121,3,42,1.5952380952380951,22.333333333333332,0.5317460317460317,shardingsphere,0,0,0.0,0.0,20102,6793,30,27795,1
16,15.5,1,0.4422250860959064,16,0.2,2,32,1.03125,16.5,0.515625,shardingsphere,1,0,0.07,0.1578947368421052,20102,6793,30,27795,1
12,10.333333333333334,1,0.3426328955597248,12,0.1969696969696969,2,21,1.0,10.5,0.5,shardingsphere,2,0,0.2777777777777778,0.1081081081081081,20102,6793,30,27795,1
12,4.0,1,0.0811965811965811,12,0.1666666666666666,2,37,1.0,18.5,0.5,shardingsphere,3,0,0.2413793103448276,0.0833333333333333,20102,6793,30,27795,1
18,11.333333333333334,1,0.1913913913913913,18,0.1241830065359477,2,7,1.0,3.5,0.5,shardingsphere,4,0,0.1136363636363636,0.1,20102,6793,30,27795,1
17,11.058823529411764,1,0.3924283033580946,17,0.1764705882352941,2,7,1.1428571428571428,4.0,0.5714285714285714,shardingsphere,5,0,0.0,0.2093023255813953,20102,6793,30,27795,1
12,7.333333333333333,2,0.1666666666666666,9,0.1818181818181818,0,0,0.0,0.0,0.0,shardingsphere,6,0,0.0,0.1111111111111111,20102,6793,30,27795,1
14,8.285714285714286,1,0.1707482993197279,14,0.1978021978021978,0,0,0.0,0.0,0.0,shardingsphere,7,0,0.0,0.0333333333333333,20102,6793,30,27795,1
9,14.22222222222222,1,0.3185185185185185,9,0.3333333333333333,0,0,0.0,0.0,0.0,shardingsphere,8,0,0.0,0.1,20102,6793,30,27795,1
12,13.0,1,0.4277777777777778,12,0.2575757575757575,0,0,0.0,0.0,0.0,shardingsphere,9,0,0.0,0.2068965517241379,20102,6793,30,27795,1
24,13.333333333333334,1,0.3725006475006475,24,0.144927536231884,0,0,0.0,0.0,0.0,shardingsphere,10,0,0.0,0.0526315789473684,20102,6793,30,27795,1
11,11.636363636363637,1,0.1909090909090909,11,0.2363636363636363,0,0,0.0,0.0,0.0,shardingsphere,11,0,0.0,0.1132075471698113,20102,6793,30,27795,1
37,15.45945945945946,1,0.2174244941474372,37,0.0855855855855855,0,0,0.0,0.0,0.0,shardingsphere,12,0,0.0,0.1,20102,6793,30,27795,1
24,17.333333333333332,1,0.4711617145611184,24,0.1413043478260869,0,0,0.0,0.0,0.0,shardingsphere,13,0,0.0,0.1354166666666666,20102,6793,30,27795,1
25,14.88,1,0.3175116728706221,25,0.17,0,0,0.0,0.0,0.0,shardingsphere,14,0,0.0,0.1888888888888888,20102,6793,30,27795,1
23,20.52173913043478,1,0.3763181504485852,23,0.1936758893280632,0,0,0.0,0.0,0.0,shardingsphere,15,0,0.0,0.14,20102,6793,30,27795,1
29,8.689655172413794,1,0.1672066570529439,29,0.083743842364532,0,0,0.0,0.0,0.0,shardingsphere,16,0,0.0,0.1927710843373494,20102,6793,30,27795,1
12,8.0,1,0.0888888888888888,12,0.2121212121212121,2,54,1.0185185185185186,27.5,0.5092592592592593,shindig,0,1,0.0,0.0,66,68,7,183,0
62,19.096774193548388,1,0.2485937440871027,62,0.0708619777895293,5,101,1.465346534653465,29.6,0.293069306930693,shindig,1,3,0.0985221674876847,0.0405405405405405,66,68,7,183,0
81,27.80246913580247,1,0.4064389741127883,81,0.0567901234567901,7,139,1.618705035971223,32.142857142857146,0.2312435765673176,shindig,2,4,0.2010723860589812,0.1194968553459119,66,68,7,183,0
78,22.666666666666668,2,0.2528041228533111,76,0.0496170496170496,5,212,1.339622641509434,56.8,0.2679245283018868,shindig,3,4,0.137524557956778,0.1231231231231231,66,68,7,183,0
107,23.14018691588785,1,0.3215766604922218,107,0.0426732498677481,6,155,1.3419354838709678,34.666666666666664,0.2236559139784946,shindig,4,4,0.1077235772357723,0.1048593350383631,66,68,7,183,0
93,22.408602150537636,1,0.3223829721765649,93,0.0448807854137447,8,423,1.309692671394799,69.25,0.1637115839243498,shindig,5,6,0.1299212598425196,0.1175115207373272,66,68,7,183,0
100,27.16,2,0.3922603120757958,96,0.0478787878787878,9,562,1.083629893238434,67.66666666666667,0.1204033214709371,shindig,6,6,0.1349957007738607,0.1165501165501165,66,68,7,183,0
100,25.48,1,0.4318012897746496,100,0.0494949494949494,10,361,1.3601108033240996,49.1,0.1360110803324099,shindig,7,8,0.1072727272727272,0.1431535269709543,66,68,7,183,0
82,16.048780487804876,1,0.1677153990922245,82,0.0373381511592893,9,671,1.2652757078986587,94.33333333333331,0.1405861897665176,shindig,8,8,0.1201492537313432,0.1002710027100271,66,68,7,183,0
91,19.252747252747252,2,0.2379811259828557,89,0.0398046398046398,10,384,1.2708333333333333,48.8,0.1270833333333333,shindig,9,8,0.1054599850411368,0.1254355400696864,66,68,7,183,0
71,13.23943661971831,2,0.1796318313923948,69,0.0466800804828973,9,229,1.1746724890829694,29.88888888888889,0.1305191654536632,shindig,10,8,0.1136063408190224,0.0931899641577061,66,68,7,183,0
82,12.634146341463415,2,0.206573850975727,79,0.0364348087925323,7,297,1.0471380471380471,44.42857142857143,0.1495911495911495,shindig,11,6,0.15,0.0886075949367088,66,68,7,183,0
95,20.926315789473684,1,0.2847316187557784,95,0.0472564389697648,8,182,1.1483516483516485,26.125,0.143543956043956,shindig,12,8,0.1,0.1144578313253012,66,68,7,183,0
93,16.86021505376344,5,0.2432244395778757,80,0.043010752688172,8,380,1.173684210526316,55.75,0.1467105263157894,shindig,13,6,0.1435114503816794,0.1240506329113924,66,68,7,183,0
79,16.050632911392405,3,0.1401103364245583,75,0.0395975332684193,10,418,1.3444976076555024,56.2,0.1344497607655502,shindig,14,9,0.0952380952380952,0.0980392156862745,66,68,7,183,0
89,11.910112359550562,5,0.1303230353239352,72,0.0349846782431052,10,400,1.2475,49.9,0.12475,shindig,15,9,0.1272384542884071,0.1158301158301158,66,68,7,183,0
103,13.281553398058252,2,0.2198966927984829,100,0.0344565010470207,11,298,1.2013422818791946,32.54545454545455,0.1092129347162904,shindig,16,10,0.0980163360560093,0.0817610062893081,66,68,7,183,0
74,11.891891891891891,11,0.1325525825525825,48,0.0370233246945575,12,193,1.1243523316062176,18.083333333333332,0.0936960276338514,shindig,17,10,0.0747826086956521,0.0854092526690391,66,68,7,183,0
78,14.615384615384617,1,0.1564345404932449,78,0.0412920412920412,8,202,1.183168316831683,29.875,0.1478960396039604,shindig,18,8,0.0964912280701754,0.0848214285714285,66,68,7,183,0
71,12.0,2,0.1484603527598338,68,0.0406438631790744,7,153,1.0457516339869282,22.857142857142858,0.1493930905695611,shindig,19,6,0.0977443609022556,0.1022222222222222,66,68,7,183,0
53,8.60377358490566,7,0.0752620545073375,37,0.0420899854862119,7,89,1.0337078651685394,13.142857142857142,0.1476725521669342,shindig,20,7,0.1071428571428571,0.0943396226415094,66,68,7,183,0
53,9.132075471698114,3,0.1592934319349413,46,0.048621190130624,5,169,1.0355029585798816,35.0,0.2071005917159763,shindig,21,4,0.0411985018726591,0.056,66,68,7,183,0
57,9.052631578947368,5,0.1534934850724324,48,0.0413533834586466,3,68,1.1176470588235294,25.333333333333332,0.3725490196078431,shindig,22,3,0.0836653386454183,0.075187969924812,66,68,7,183,0
54,8.074074074074074,5,0.1036483064260841,46,0.0433263452131376,4,97,1.154639175257732,28.0,0.2886597938144329,shindig,23,4,0.0744680851063829,0.046875,66,68,7,183,0
29,6.206896551724138,5,0.1929392446633826,17,0.0665024630541872,4,139,1.0503597122302155,36.5,0.2625899280575539,shindig,24,3,0.0775193798449612,0.0449438202247191,66,68,7,183,0
8,10.5,1,0.3708333333333333,8,0.4285714285714285,2,26,1.0384615384615383,13.5,0.5192307692307693,shiro,0,1,0.0,0.0,4359,2313,30,7572,1
24,58.333333333333336,1,0.5238999606646665,24,0.1992753623188405,1,8,1.0,8.0,1.0,shiro,1,1,0.0,0.1492537313432835,4359,2313,30,7572,1
15,19.733333333333334,1,0.3959595959595959,15,0.2,2,244,1.0040983606557377,122.5,0.5020491803278688,shiro,2,1,0.0276679841897233,0.1710526315789473,4359,2313,30,7572,1
9,30.666666666666668,1,0.3068783068783068,9,0.2777777777777778,1,11,1.0,11.0,1.0,shiro,3,1,0.02734375,0.0967741935483871,4359,2313,30,7572,1
15,16.0,1,0.3385185185185185,15,0.2095238095238095,3,374,1.2834224598930482,160.0,0.427807486631016,shiro,4,2,0.010183299389002,0.09375,4359,2313,30,7572,1
27,18.37037037037037,1,0.2697557586446475,27,0.1196581196581196,1,38,1.0,38.0,1.0,shiro,5,1,0.0463320463320463,0.15625,4359,2313,30,7572,1
30,24.666666666666668,3,0.4641354211354211,26,0.1149425287356321,1,25,1.0,25.0,1.0,shiro,6,1,0.0476190476190476,0.1630434782608695,4359,2313,30,7572,1
33,22.060606060606062,2,0.3599545235908872,26,0.1041666666666666,2,75,1.0533333333333332,39.5,0.5266666666666666,shiro,7,1,0.0192307692307692,0.1428571428571428,4359,2313,30,7572,1
27,19.40740740740741,2,0.4024148690815357,21,0.1111111111111111,1,42,1.0,42.0,1.0,shiro,8,1,0.0661157024793388,0.1489361702127659,4359,2313,30,7572,1
27,30.96296296296296,2,0.5000803239365331,22,0.1367521367521367,1,48,1.0,48.0,1.0,shiro,9,1,0.1777777777777777,0.1264367816091954,4359,2313,30,7572,1
23,18.26086956521739,2,0.3138825324180015,21,0.1185770750988142,1,57,1.0,57.0,1.0,shiro,10,1,0.1238095238095238,0.141025641025641,4359,2313,30,7572,1
34,9.647058823529411,2,0.2341503267973856,32,0.0837789661319073,3,21,1.0476190476190477,7.333333333333333,0.3492063492063492,shiro,11,2,0.0632911392405063,0.1168831168831168,4359,2313,30,7572,1
45,11.733333333333333,2,0.308080808080808,43,0.0595959595959596,2,38,1.0,19.0,0.5,shiro,12,1,0.1,0.1226415094339622,4359,2313,30,7572,1
26,16.615384615384617,2,0.397985347985348,24,0.1046153846153846,1,51,1.0,51.0,1.0,shiro,13,1,0.0898876404494382,0.075268817204301,4359,2313,30,7572,1
23,20.17391304347826,2,0.2372670807453416,21,0.1106719367588932,2,29,1.0,14.5,0.5,shiro,14,2,0.1,0.0806451612903225,4359,2313,30,7572,1
27,20.14814814814815,1,0.459670781893004,27,0.1339031339031339,3,69,1.2753623188405796,29.333333333333332,0.4251207729468599,shiro,15,3,0.0256410256410256,0.1333333333333333,4359,2313,30,7572,1
24,12.5,2,0.3068713450292398,22,0.1014492753623188,2,27,1.0,13.5,0.5,shiro,16,2,0.0608695652173913,0.12,4359,2313,30,7572,1
17,13.176470588235292,1,0.3523809523809524,17,0.1764705882352941,2,54,1.0,27.0,0.5,shiro,17,2,0.037037037037037,0.0769230769230769,4359,2313,30,7572,1
22,22.363636363636363,1,0.4208333333333333,22,0.1428571428571428,2,254,1.0551181102362204,134.0,0.5275590551181102,shiro,18,2,0.0962732919254658,0.1052631578947368,4359,2313,30,7572,1
31,18.967741935483872,1,0.276627051499717,31,0.0903225806451612,1,2,1.0,2.0,1.0,shiro,19,1,0.0,0.1333333333333333,4359,2313,30,7572,1
31,16.516129032258064,2,0.1778438030560271,26,0.0795698924731182,2,36,1.1111111111111112,20.0,0.5555555555555556,shiro,20,2,0.0,0.0886075949367088,4359,2313,30,7572,1
19,11.578947368421051,2,0.2654713707345286,17,0.1228070175438596,2,22,1.0,11.0,0.5,shiro,21,2,0.1290322580645161,0.1034482758620689,4359,2313,30,7572,1
13,7.384615384615385,2,0.0,11,0.141025641025641,1,5,1.0,5.0,1.0,shiro,22,1,0.074074074074074,0.0625,4359,2313,30,7572,1
42,33.23809523809524,3,0.322150512626703,38,0.0720092915214866,0,0,0.0,0.0,0.0,shiro,23,0,0.0,0.1095890410958904,4359,2313,30,7572,1
49,13.551020408163266,2,0.2497076752779033,44,0.0561224489795918,0,0,0.0,0.0,0.0,shiro,24,0,0.0,0.1484375,4359,2313,30,7572,1
12,13.333333333333334,3,0.175,6,0.1515151515151515,0,0,0.0,0.0,0.0,shiro,25,0,0.0,0.0657894736842105,4359,2313,30,7572,1
37,11.027027027027026,1,0.0835139952787011,37,0.063063063063063,0,0,0.0,0.0,0.0,shiro,26,0,0.0,0.0769230769230769,4359,2313,30,7572,1
0,0.0,0,0.0,0,0.0,4,1188,1.031986531986532,306.5,0.257996632996633,singa,0,0,0.0,0.0,3380,1248,30,5528,1
2,4.0,1,0.0,2,1.0,4,56,2.4464285714285716,34.25,0.6116071428571429,singa,1,1,0.0366568914956011,0.0,3380,1248,30,5528,1
6,6.0,1,0.0,6,0.4,3,64,1.671875,35.666666666666664,0.5572916666666666,singa,2,1,0.180327868852459,0.1428571428571428,3380,1248,30,5528,1
0,0.0,0,0.0,0,0.0,4,60,1.5166666666666666,22.75,0.3791666666666666,singa,3,0,0.2222222222222222,0.0,3380,1248,30,5528,1
6,4.666666666666667,2,0.0,4,0.2666666666666666,11,90,2.1777777777777776,17.818181818181817,0.1979797979797979,singa,4,1,0.1533101045296167,0.0,3380,1248,30,5528,1
10,6.4,1,0.0,10,0.2222222222222222,6,148,2.175675675675676,53.666666666666664,0.3626126126126126,singa,5,1,0.1061776061776061,0.0,3380,1248,30,5528,1
6,2.6666666666666665,2,0.0,4,0.2666666666666666,6,21,2.4761904761904763,8.666666666666666,0.4126984126984127,singa,6,0,0.0080213903743315,0.0714285714285714,3380,1248,30,5528,1
3,12.0,1,1.0,3,1.0,6,112,1.6696428571428572,31.166666666666668,0.2782738095238095,singa,7,0,0.0711297071129707,0.0,3380,1248,30,5528,1
0,0.0,0,0.0,0,0.0,9,101,1.4455445544554455,16.22222222222222,0.1606160616061606,singa,8,0,0.1051051051051051,0.0,3380,1248,30,5528,1
8,7.5,1,0.5119047619047619,8,0.3214285714285714,2,11,1.0,5.5,0.5,singa,9,0,0.0,0.0,3380,1248,30,5528,1
0,0.0,0,0.0,0,0.0,4,7,1.4285714285714286,2.5,0.3571428571428571,singa,10,0,0.0,0.0,3380,1248,30,5528,1
2,2.0,1,0.0,2,1.0,8,74,1.5405405405405406,14.25,0.1925675675675675,singa,11,0,0.0241935483870967,0.0,3380,1248,30,5528,1
5,9.6,1,0.4333333333333334,5,0.5,0,0,0.0,0.0,0.0,singa,12,0,0.0,0.0,3380,1248,30,5528,1
2,2.0,1,0.0,2,1.0,12,301,1.6046511627906976,40.25,0.1337209302325581,singa,13,1,0.0,0.0,3380,1248,30,5528,1
7,4.0,2,0.238095238095238,5,0.2857142857142857,10,149,1.3020134228187918,19.4,0.1302013422818791,singa,14,0,0.1462333825701624,0.0,3380,1248,30,5528,1
7,16.0,2,0.238095238095238,5,0.2857142857142857,13,396,1.2727272727272727,38.76923076923077,0.0979020979020979,singa,15,1,0.1747851002865329,0.0833333333333333,3380,1248,30,5528,1
3,2.6666666666666665,1,0.0,3,0.6666666666666666,8,59,1.2033898305084745,8.875,0.1504237288135593,singa,16,1,0.048695652173913,0.0,3380,1248,30,5528,1
4,3.0,1,0.0,4,0.5,9,84,1.1904761904761905,11.11111111111111,0.1322751322751322,singa,17,1,0.0526315789473684,0.0,3380,1248,30,5528,1
0,0.0,0,0.0,0,0.0,4,36,1.1111111111111112,10.0,0.2777777777777778,singa,18,0,0.05,0.0,3380,1248,30,5528,1
6,3.3333333333333335,3,0.0,2,0.2,7,93,1.2043010752688172,16.0,0.1720430107526881,singa,19,0,0.0394736842105263,0.0,3380,1248,30,5528,1
2,4.0,1,0.0,2,1.0,6,86,1.1162790697674418,16.0,0.1860465116279069,singa,20,0,0.1826923076923076,0.0,3380,1248,30,5528,1
4,3.0,1,0.0,4,0.5,6,88,1.1477272727272727,16.833333333333332,0.1912878787878787,singa,21,1,0.1919191919191919,0.0,3380,1248,30,5528,1
2,2.0,1,0.0,2,1.0,6,19,1.894736842105263,6.0,0.3157894736842105,singa,22,1,0.0289855072463768,0.0,3380,1248,30,5528,1
2,2.0,1,0.0,2,1.0,4,61,1.0819672131147542,16.5,0.2704918032786885,singa,23,1,0.0392156862745098,0.0,3380,1248,30,5528,1
0,0.0,0,0.0,0,0.0,3,47,1.0,15.666666666666666,0.3333333333333333,singa,24,0,0.336283185840708,0.0,3380,1248,30,5528,1
0,0.0,0,0.0,0,0.0,6,9,1.7777777777777777,2.6666666666666665,0.2962962962962963,singa,25,0,0.0634920634920634,0.0,3380,1248,30,5528,1
0,0.0,0,0.0,0,0.0,3,9,1.8888888888888888,5.666666666666667,0.6296296296296297,singa,26,0,0.0606060606060606,0.0,3380,1248,30,5528,1
